7.366140000000000000e+05,5.377279999999999660e+01,5.388909999999999911e+01,5.276480000000000103e+01,5.343350000000000222e+01,4.025911000000000000e+06
7.366150000000000000e+05,5.358859999999999957e+01,5.363709999999999667e+01,5.235770000000000124e+01,5.340440000000000254e+01,3.104545000000000000e+06
7.366180000000000000e+05,5.325909999999999656e+01,5.371459999999999724e+01,5.291009999999999991e+01,5.322030000000000172e+01,2.848292000000000000e+06
7.366190000000000000e+05,5.303609999999999758e+01,5.345289999999999964e+01,5.250399999999999778e+01,5.296829999999999927e+01,3.662352000000000000e+06
7.366200000000000000e+05,5.296829999999999927e+01,5.395689999999999742e+01,5.289079999999999870e+01,5.375339999999999918e+01,2.293267000000000000e+06
7.366210000000000000e+05,5.340440000000000254e+01,5.402479999999999905e+01,5.310399999999999920e+01,5.375339999999999918e+01,2.349507000000000000e+06
7.366220000000000000e+05,5.407319999999999993e+01,5.428640000000000043e+01,5.364189999999999969e+01,5.411200000000000188e+01,2.655059000000000000e+06
7.366250000000000000e+05,5.428640000000000043e+01,5.475169999999999959e+01,5.421860000000000213e+01,5.429610000000000269e+01,3.571660000000000000e+06
7.366260000000000000e+05,5.467410000000000281e+01,5.530409999999999826e+01,5.434459999999999980e+01,5.490679999999999694e+01,3.236673000000000000e+06
7.366270000000000000e+05,5.488739999999999952e+01,5.495519999999999783e+01,5.317179999999999751e+01,5.346260000000000190e+01,2.988899000000000000e+06
7.366280000000000000e+05,5.337539999999999907e+01,5.473029999999999973e+01,5.332690000000000197e+01,5.422829999999999728e+01,4.163594000000000000e+06
7.366290000000000000e+05,5.360799999999999699e+01,5.380180000000000007e+01,5.258059999999999690e+01,5.350139999999999674e+01,2.661457000000000000e+06
7.366320000000000000e+05,5.344319999999999737e+01,5.383579999999999899e+01,5.327839999999999776e+01,5.367580000000000240e+01,2.884084000000000000e+06
7.366330000000000000e+05,5.379209999999999781e+01,5.464509999999999934e+01,5.369519999999999982e+01,5.425739999999999696e+01,2.195642000000000000e+06
7.366340000000000000e+05,5.445120000000000005e+01,5.462570000000000192e+01,5.380180000000000007e+01,5.428640000000000043e+01,2.326285000000000000e+06
7.366350000000000000e+05,5.448029999999999973e+01,5.570150000000000290e+01,5.415079999999999671e+01,5.557549999999999812e+01,3.946107000000000000e+06
7.366360000000000000e+05,5.544950000000000045e+01,5.604079999999999728e+01,5.508120000000000260e+01,5.516839999999999833e+01,2.912412000000000000e+06
7.366390000000000000e+05,5.501339999999999719e+01,5.549799999999999756e+01,5.449000000000000199e+01,5.465480000000000160e+01,3.735936000000000000e+06
7.366400000000000000e+05,5.484859999999999758e+01,5.495519999999999783e+01,5.296829999999999927e+01,5.343350000000000222e+01,3.493896000000000000e+06
7.366410000000000000e+05,5.332690000000000197e+01,5.503280000000000172e+01,5.303609999999999758e+01,5.480980000000000274e+01,3.571434000000000000e+06
7.366420000000000000e+05,5.443180000000000263e+01,5.475169999999999959e+01,5.356920000000000215e+01,5.420889999999999986e+01,3.518602000000000000e+06
7.366430000000000000e+05,5.446090000000000231e+01,5.529440000000000310e+01,5.428430000000000177e+01,5.493580000000000041e+01,3.899469000000000000e+06
7.366460000000000000e+05,5.495519999999999783e+01,5.566279999999999717e+01,5.464509999999999934e+01,5.521690000000000254e+01,3.958220000000000000e+06
7.366470000000000000e+05,5.483890000000000242e+01,5.584689999999999799e+01,5.476140000000000185e+01,5.543979999999999819e+01,2.941999000000000000e+06
7.366480000000000000e+05,5.530409999999999826e+01,5.566279999999999717e+01,5.434459999999999980e+01,5.553679999999999950e+01,5.272170000000000000e+06
7.366490000000000000e+05,5.383089999999999975e+01,5.514909999999999712e+01,5.129149999999999920e+01,5.354979999999999762e+01,1.840730700000000000e+07
