7.366140000000000000e+05,2.226119999999999877e+01,2.229980000000000118e+01,2.204870000000000019e+01,2.226119999999999877e+01,5.994872800000000000e+07
7.366150000000000000e+05,2.235780000000000101e+01,2.243499999999999872e+01,2.217429999999999879e+01,2.219359999999999999e+01,4.039180200000000000e+07
7.366180000000000000e+05,2.220329999999999870e+01,2.267650000000000077e+01,2.214529999999999887e+01,2.256060000000000088e+01,4.975781300000000000e+07
7.366190000000000000e+05,2.242539999999999978e+01,2.245439999999999969e+01,2.221290000000000120e+01,2.239639999999999986e+01,5.863908900000000000e+07
7.366200000000000000e+05,2.240609999999999857e+01,2.248329999999999984e+01,2.228049999999999997e+01,2.232880000000000109e+01,3.497068100000000000e+07
7.366210000000000000e+05,2.234809999999999874e+01,2.296620000000000061e+01,2.226119999999999877e+01,2.277309999999999945e+01,7.557405300000000000e+07
7.366220000000000000e+05,2.138230000000000075e+01,2.302420000000000044e+01,2.134369999999999834e+01,2.301450000000000173e+01,1.924043700000000000e+08
7.366250000000000000e+05,2.263789999999999836e+01,2.263789999999999836e+01,2.142099999999999937e+01,2.155620000000000047e+01,1.873409120000000000e+08
7.366260000000000000e+05,2.136299999999999955e+01,2.154650000000000176e+01,2.100570000000000093e+01,2.114089999999999847e+01,1.336159140000000000e+08
7.366270000000000000e+05,2.109260000000000090e+01,2.114089999999999847e+01,2.057110000000000127e+01,2.078839999999999932e+01,1.017634020000000000e+08
7.366280000000000000e+05,2.083190000000000097e+01,2.090909999999999869e+01,2.047449999999999903e+01,2.059039999999999893e+01,8.628372300000000000e+07
7.366290000000000000e+05,2.053249999999999886e+01,2.057110000000000127e+01,1.993370000000000175e+01,2.007849999999999824e+01,9.853463700000000000e+07
7.366320000000000000e+05,1.991440000000000055e+01,2.001089999999999947e+01,1.956670000000000087e+01,1.971150000000000091e+01,9.838554400000000000e+07
7.366330000000000000e+05,1.956670000000000087e+01,1.970189999999999841e+01,1.936390000000000100e+01,1.947009999999999863e+01,9.800706100000000000e+07
7.366340000000000000e+05,1.938319999999999865e+01,1.981779999999999831e+01,1.927690000000000126e+01,1.933490000000000109e+01,9.171442600000000000e+07
7.366350000000000000e+05,1.936390000000000100e+01,1.938800000000000168e+01,1.895820000000000149e+01,1.925760000000000005e+01,8.153169900000000000e+07
7.366360000000000000e+05,1.923829999999999885e+01,1.963429999999999964e+01,1.918039999999999878e+01,1.945080000000000098e+01,6.786095400000000000e+07
7.366390000000000000e+05,1.981779999999999831e+01,1.982740000000000080e+01,1.939280000000000115e+01,1.944109999999999872e+01,6.067952800000000000e+07
7.366400000000000000e+05,1.947980000000000089e+01,1.955699999999999861e+01,1.943149999999999977e+01,1.951839999999999975e+01,4.166122200000000000e+07
7.366410000000000000e+05,1.951839999999999975e+01,1.962460000000000093e+01,1.938319999999999865e+01,1.943149999999999977e+01,3.968253900000000000e+07
7.366420000000000000e+05,1.935419999999999874e+01,1.938419999999999987e+01,1.917070000000000007e+01,1.930590000000000117e+01,5.042844100000000000e+07
7.366430000000000000e+05,1.929629999999999868e+01,1.997230000000000061e+01,1.921900000000000119e+01,1.978879999999999839e+01,1.007329370000000000e+08
7.366460000000000000e+05,1.956670000000000087e+01,2.003989999999999938e+01,1.810849999999999937e+01,1.836909999999999954e+01,2.615574130000000000e+08
7.366470000000000000e+05,1.814699999999999847e+01,1.823389999999999844e+01,1.686250000000000071e+01,1.728740000000000165e+01,3.125568090000000000e+08
7.366480000000000000e+05,1.691079999999999828e+01,1.775100000000000122e+01,1.690109999999999957e+01,1.763510000000000133e+01,1.443680040000000000e+08
7.366490000000000000e+05,1.784759999999999991e+01,1.784759999999999991e+01,1.743230000000000146e+01,1.762549999999999883e+01,8.937659200000000000e+07
7.366500000000000000e+05,1.771239999999999881e+01,1.783790000000000120e+01,1.758680000000000021e+01,1.758680000000000021e+01,6.045716200000000000e+07
7.366530000000000000e+05,1.750959999999999894e+01,1.750959999999999894e+01,1.721979999999999933e+01,1.736469999999999914e+01,6.393405300000000000e+07
7.366540000000000000e+05,1.733569999999999922e+01,1.745159999999999911e+01,1.709430000000000049e+01,1.721979999999999933e+01,7.791891500000000000e+07
7.366550000000000000e+05,1.725850000000000151e+01,1.762549999999999883e+01,1.722950000000000159e+01,1.752890000000000015e+01,5.484681100000000000e+07
7.366570000000000000e+05,1.775100000000000122e+01,1.775100000000000122e+01,1.752890000000000015e+01,1.756749999999999901e+01,2.489770100000000000e+07
7.366600000000000000e+05,1.771239999999999881e+01,1.786690000000000111e+01,1.747090000000000032e+01,1.749990000000000023e+01,7.885243000000000000e+07
7.366610000000000000e+05,1.754820000000000135e+01,1.780900000000000105e+01,1.744200000000000017e+01,1.778000000000000114e+01,5.611538200000000000e+07
7.366620000000000000e+05,1.781859999999999999e+01,1.790549999999999997e+01,1.768339999999999890e+01,1.784759999999999991e+01,5.515948400000000000e+07
7.366630000000000000e+05,1.792490000000000094e+01,1.795380000000000109e+01,1.755790000000000006e+01,1.766410000000000124e+01,6.805544200000000000e+07
7.366640000000000000e+05,1.765439999999999898e+01,1.765439999999999898e+01,1.724879999999999924e+01,1.726810000000000045e+01,8.202761400000000000e+07
7.366670000000000000e+05,1.738400000000000034e+01,1.744200000000000017e+01,1.726810000000000045e+01,1.733569999999999922e+01,6.834791100000000000e+07
7.366680000000000000e+05,1.736469999999999914e+01,1.739369999999999905e+01,1.706530000000000058e+01,1.715220000000000056e+01,6.581488900000000000e+07
7.366690000000000000e+05,1.714260000000000161e+01,1.722950000000000159e+01,1.699769999999999825e+01,1.705570000000000164e+01,4.391362500000000000e+07
