7.366350000000000000e+05,1.150460000000000065e+02,1.150460000000000065e+02,1.148085999999999984e+02,1.148940999999999946e+02,1.325391500000000000e+07
7.366360000000000000e+05,1.149985999999999962e+02,1.150840000000000032e+02,1.148181000000000012e+02,1.150270000000000010e+02,5.307520000000000000e+06
7.366390000000000000e+05,1.150840000000000032e+02,1.151410000000000053e+02,1.149510999999999967e+02,1.150554999999999950e+02,9.576913000000000000e+06
7.366400000000000000e+05,1.149226000000000028e+02,1.150080999999999989e+02,1.148656000000000006e+02,1.149605999999999995e+02,7.643168000000000000e+06
7.366410000000000000e+05,1.149796000000000049e+02,1.150080999999999989e+02,1.147895999999999930e+02,1.148085999999999984e+02,7.185496000000000000e+06
7.366420000000000000e+05,1.145331999999999937e+02,1.146662000000000035e+02,1.144382999999999981e+02,1.145048000000000030e+02,7.232296000000000000e+06
7.366430000000000000e+05,1.140394000000000005e+02,1.140964000000000027e+02,1.137450999999999937e+02,1.138495000000000061e+02,5.816636000000000000e+06
7.366460000000000000e+05,1.140489000000000033e+02,1.140678999999999945e+02,1.138637999999999977e+02,1.138684999999999974e+02,3.646383000000000000e+06
7.366470000000000000e+05,1.139350000000000023e+02,1.140442000000000036e+02,1.138353000000000037e+02,1.138970000000000056e+02,6.112487000000000000e+06
7.366480000000000000e+05,1.140156999999999954e+02,1.144098000000000042e+02,1.138114999999999952e+02,1.143812999999999960e+02,7.141854000000000000e+06
7.366490000000000000e+05,1.142957999999999998e+02,1.144478000000000009e+02,1.142104000000000070e+02,1.142484000000000037e+02,5.051247000000000000e+06
7.366500000000000000e+05,1.144382999999999981e+02,1.145048000000000030e+02,1.143148000000000053e+02,1.143907999999999987e+02,5.521512000000000000e+06
7.366530000000000000e+05,1.143528000000000020e+02,1.145237000000000052e+02,1.143148000000000053e+02,1.143907999999999987e+02,3.190609000000000000e+06
7.366540000000000000e+05,1.148085999999999984e+02,1.148465999999999951e+02,1.145854999999999961e+02,1.147706000000000017e+02,4.372079000000000000e+06
7.366550000000000000e+05,1.149510999999999967e+02,1.152502000000000066e+02,1.148799000000000063e+02,1.152169999999999987e+02,4.111490000000000000e+06
7.366570000000000000e+05,1.151410000000000053e+02,1.152549999999999955e+02,1.150649999999999977e+02,1.150840000000000032e+02,1.359663000000000000e+06
7.366600000000000000e+05,1.150554999999999950e+02,1.151504999999999939e+02,1.149415999999999940e+02,1.150174999999999983e+02,6.049156000000000000e+06
7.366610000000000000e+05,1.151315000000000026e+02,1.152738999999999976e+02,1.150649999999999977e+02,1.151790000000000020e+02,5.176394000000000000e+06
7.366620000000000000e+05,1.147232000000000056e+02,1.147801000000000045e+02,1.145426999999999964e+02,1.147232000000000056e+02,7.606281000000000000e+06
7.366630000000000000e+05,1.148371000000000066e+02,1.148465999999999951e+02,1.144012000000000029e+02,1.145901999999999958e+02,6.119627000000000000e+06
7.366640000000000000e+05,1.153384999999999962e+02,1.158826999999999998e+02,1.149471000000000060e+02,1.152526000000000010e+02,1.395831200000000000e+07
7.366670000000000000e+05,1.153097999999999956e+02,1.154435000000000002e+02,1.151188999999999965e+02,1.154339999999999975e+02,5.766859000000000000e+06
7.366680000000000000e+05,1.154530000000000030e+02,1.156821999999999946e+02,1.153576000000000050e+02,1.156534999999999940e+02,4.541854000000000000e+06
7.366690000000000000e+05,1.159780999999999977e+02,1.160353999999999957e+02,1.158444999999999965e+02,1.158730999999999938e+02,4.801451000000000000e+06
7.366700000000000000e+05,1.159877000000000038e+02,1.160640999999999963e+02,1.154625999999999948e+02,1.156440000000000055e+02,8.295236000000000000e+06
7.366710000000000000e+05,1.155390000000000015e+02,1.156200999999999937e+02,1.154339999999999975e+02,1.155007999999999981e+02,5.135147000000000000e+06
7.366740000000000000e+05,1.156343999999999994e+02,1.157250999999999976e+02,1.155485000000000042e+02,1.155866999999999933e+02,4.521496000000000000e+06
7.366750000000000000e+05,1.154720999999999975e+02,1.155103000000000009e+02,1.153097999999999956e+02,1.155007999999999981e+02,1.015302800000000000e+07
7.366760000000000000e+05,1.156916999999999973e+02,1.160353999999999957e+02,1.156058000000000021e+02,1.159017999999999944e+02,7.205808000000000000e+06
7.366770000000000000e+05,1.158254000000000019e+02,1.161500000000000057e+02,1.157299000000000007e+02,1.161118000000000023e+02,8.022249000000000000e+06
7.366780000000000000e+05,1.160640999999999963e+02,1.163314000000000021e+02,1.159877000000000038e+02,1.162741000000000042e+02,5.846107000000000000e+06
7.366810000000000000e+05,1.162263999999999982e+02,1.162549999999999955e+02,1.159112999999999971e+02,1.159304000000000059e+02,6.371108000000000000e+06
7.366820000000000000e+05,1.155772000000000048e+02,1.157013000000000034e+02,1.151856999999999971e+02,1.153384999999999962e+02,6.029152000000000000e+06
7.366830000000000000e+05,1.149947999999999979e+02,1.152335000000000065e+02,1.149471000000000060e+02,1.150330000000000013e+02,9.805737000000000000e+06
7.366840000000000000e+05,1.153280000000000030e+02,1.156156000000000006e+02,1.153088000000000051e+02,1.155867999999999967e+02,6.210433000000000000e+06
7.366850000000000000e+05,1.156059999999999945e+02,1.156923000000000030e+02,1.155148999999999972e+02,1.156731000000000051e+02,2.934885000000000000e+06
7.366890000000000000e+05,1.157018999999999949e+02,1.158744999999999976e+02,1.156252000000000066e+02,1.158264999999999958e+02,1.872961000000000000e+06
7.366900000000000000e+05,1.160854000000000070e+02,1.164784999999999968e+02,1.159607000000000028e+02,1.164689000000000050e+02,3.179283000000000000e+06
7.366910000000000000e+05,1.164592999999999989e+02,1.164689000000000050e+02,1.162195999999999998e+02,1.163922000000000025e+02,2.493203000000000000e+06
7.366920000000000000e+05,1.162579999999999956e+02,1.166079000000000008e+02,1.162579999999999956e+02,1.165455999999999932e+02,3.003285000000000000e+06
7.366960000000000000e+05,1.163155000000000001e+02,1.164497000000000071e+02,1.155293000000000063e+02,1.157690000000000055e+02,8.480804000000000000e+06
7.366970000000000000e+05,1.159512000000000000e+02,1.160566000000000031e+02,1.157211000000000070e+02,1.159799000000000007e+02,5.087608000000000000e+06
7.366980000000000000e+05,1.157977999999999952e+02,1.160182999999999964e+02,1.157497999999999934e+02,1.159415999999999940e+02,7.710116000000000000e+06
7.366990000000000000e+05,1.160949999999999989e+02,1.160949999999999989e+02,1.157785999999999973e+02,1.159031999999999982e+02,5.796472000000000000e+06
7.367020000000000000e+05,1.160279000000000025e+02,1.160374000000000052e+02,1.157912000000000035e+02,1.158936000000000064e+02,3.897191000000000000e+06
7.367030000000000000e+05,1.157497999999999934e+02,1.157882000000000033e+02,1.154526000000000039e+02,1.154718000000000018e+02,7.621727000000000000e+06
7.367040000000000000e+05,1.150978999999999957e+02,1.156731000000000051e+02,1.149635999999999996e+02,1.155485000000000042e+02,6.050495000000000000e+06
7.367050000000000000e+05,1.155197000000000003e+02,1.159607000000000028e+02,1.155197000000000003e+02,1.158264999999999958e+02,5.192586000000000000e+06
7.367060000000000000e+05,1.156252000000000066e+02,1.159223999999999961e+02,1.155772999999999939e+02,1.158456999999999937e+02,4.463052000000000000e+06
7.367100000000000000e+05,1.161812999999999931e+02,1.161812999999999931e+02,1.158361000000000018e+02,1.159512000000000000e+02,7.410204000000000000e+06
7.367110000000000000e+05,1.159702999999999946e+02,1.160279000000000025e+02,1.155244000000000000e+02,1.156347999999999985e+02,1.124077000000000000e+07
7.367120000000000000e+05,1.152129000000000048e+02,1.154429999999999978e+02,1.150594999999999999e+02,1.151842000000000041e+02,6.399425000000000000e+06
7.367130000000000000e+05,1.150403000000000020e+02,1.151554000000000002e+02,1.147767000000000053e+02,1.148294000000000068e+02,6.797813000000000000e+06
7.367160000000000000e+05,1.148294000000000068e+02,1.150498999999999938e+02,1.146951999999999998e+02,1.147240000000000038e+02,5.096654000000000000e+06
7.367170000000000000e+05,1.150211999999999932e+02,1.152321000000000026e+02,1.149635999999999996e+02,1.152224999999999966e+02,6.143996000000000000e+06
7.367180000000000000e+05,1.149924000000000035e+02,1.151650000000000063e+02,1.148868999999999971e+02,1.151457999999999942e+02,5.679043000000000000e+06
7.367190000000000000e+05,1.150691000000000059e+02,1.157305999999999955e+02,1.150498999999999938e+02,1.157305999999999955e+02,7.042069000000000000e+06
7.367200000000000000e+05,1.156444000000000045e+02,1.156444000000000045e+02,1.153759000000000015e+02,1.155772999999999939e+02,6.391343000000000000e+06
7.367230000000000000e+05,1.152416999999999945e+02,1.154142999999999972e+02,1.150498999999999938e+02,1.152704999999999984e+02,5.732380000000000000e+06
7.367240000000000000e+05,1.150498999999999938e+02,1.151265999999999963e+02,1.147622999999999962e+02,1.148773999999999944e+02,6.662558000000000000e+06
7.367250000000000000e+05,1.152129000000000048e+02,1.152643000000000058e+02,1.147670999999999992e+02,1.151170000000000044e+02,6.833938000000000000e+06
7.367260000000000000e+05,1.152720999999999947e+02,1.153201999999999998e+02,1.145318999999999932e+02,1.146088000000000022e+02,1.227241200000000000e+07
7.367270000000000000e+05,1.143973000000000013e+02,1.143973000000000013e+02,1.138877999999999986e+02,1.140224000000000046e+02,8.681492000000000000e+06
7.367300000000000000e+05,1.136667000000000058e+02,1.147146000000000043e+02,1.136474999999999937e+02,1.140896999999999935e+02,1.448601700000000000e+07
7.367310000000000000e+05,1.140032000000000068e+02,1.142242999999999995e+02,1.138109000000000037e+02,1.138589999999999947e+02,1.046745300000000000e+07
7.367320000000000000e+05,1.142049999999999983e+02,1.142494999999999976e+02,1.135129000000000019e+02,1.135417000000000058e+02,8.862326000000000000e+06
7.367330000000000000e+05,1.133782999999999959e+02,1.135320999999999998e+02,1.130130000000000052e+02,1.130515000000000043e+02,1.095697100000000000e+07
7.367340000000000000e+05,1.129073000000000064e+02,1.129265000000000043e+02,1.126668999999999983e+02,1.126861999999999995e+02,8.718996000000000000e+06
7.367370000000000000e+05,1.127535000000000025e+02,1.130707000000000022e+02,1.126668999999999983e+02,1.126861999999999995e+02,7.814752000000000000e+06
7.367380000000000000e+05,1.125611999999999995e+02,1.126765000000000043e+02,1.122728000000000037e+02,1.126477000000000004e+02,8.730711000000000000e+06
7.367390000000000000e+05,1.122920000000000016e+02,1.124757000000000033e+02,1.121478000000000037e+02,1.122343000000000046e+02,1.101330000000000000e+07
7.367400000000000000e+05,1.126477000000000004e+02,1.129137000000000057e+02,1.125323000000000064e+02,1.127630999999999943e+02,4.953439000000000000e+06
7.367410000000000000e+05,1.130322000000000031e+02,1.132052999999999940e+02,1.129205000000000041e+02,1.130995000000000061e+02,6.319802000000000000e+06
7.367450000000000000e+05,1.128110999999999962e+02,1.128687999999999931e+02,1.125995999999999952e+02,1.126188999999999965e+02,8.786197000000000000e+06
7.367460000000000000e+05,1.126668999999999983e+02,1.127727000000000004e+02,1.119363000000000028e+02,1.120036000000000058e+02,6.387215000000000000e+06
7.367470000000000000e+05,1.123208999999999946e+02,1.125371999999999986e+02,1.121306000000000012e+02,1.121573999999999955e+02,7.227083000000000000e+06
7.367480000000000000e+05,1.125227000000000004e+02,1.127053999999999974e+02,1.123593000000000046e+02,1.126765000000000043e+02,8.005557000000000000e+06
7.367510000000000000e+05,1.130417999999999950e+02,1.131957000000000022e+02,1.127918999999999983e+02,1.128207000000000022e+02,5.071950000000000000e+06
7.367520000000000000e+05,1.129649000000000001e+02,1.129745999999999952e+02,1.121863000000000028e+02,1.123305000000000007e+02,7.279509000000000000e+06
7.367530000000000000e+05,1.124843000000000046e+02,1.126285000000000025e+02,1.124265999999999934e+02,1.125420000000000016e+02,7.963405000000000000e+06
7.367540000000000000e+05,1.123687000000000040e+02,1.126097000000000037e+02,1.121890999999999963e+02,1.124265000000000043e+02,1.167907200000000000e+07
7.367550000000000000e+05,1.121758999999999986e+02,1.123011999999999944e+02,1.120127999999999986e+02,1.120698000000000008e+02,5.334953000000000000e+06
7.367580000000000000e+05,1.123204999999999956e+02,1.123880000000000052e+02,1.119252000000000038e+02,1.120313000000000017e+02,1.016838100000000000e+07
7.367590000000000000e+05,1.124458000000000055e+02,1.124843999999999937e+02,1.121084000000000032e+02,1.121277000000000044e+02,8.363558000000000000e+06
7.367600000000000000e+05,1.123108000000000004e+02,1.123397999999999968e+02,1.120504999999999995e+02,1.120891000000000020e+02,4.070441000000000000e+06
7.367610000000000000e+05,1.123011999999999944e+02,1.125036000000000058e+02,1.121565999999999974e+02,1.123108000000000004e+02,6.410043000000000000e+06
7.367620000000000000e+05,1.121372999999999962e+02,1.121855000000000047e+02,1.118674000000000035e+02,1.119155999999999977e+02,7.774244000000000000e+06
7.367650000000000000e+05,1.120120000000000005e+02,1.120986999999999938e+02,1.119204000000000008e+02,1.120601999999999947e+02,8.555640000000000000e+06
7.367660000000000000e+05,1.121662000000000035e+02,1.122143999999999977e+02,1.119373999999999967e+02,1.120698000000000008e+02,8.625910000000000000e+06
7.367670000000000000e+05,1.120891000000000020e+02,1.124988000000000028e+02,1.120794999999999959e+02,1.123204999999999956e+02,5.765678000000000000e+06
7.367680000000000000e+05,1.122916000000000025e+02,1.125133000000000010e+02,1.122530000000000001e+02,1.124361999999999995e+02,5.268524000000000000e+06
7.367690000000000000e+05,1.122241000000000071e+02,1.126290000000000049e+02,1.121758999999999986e+02,1.125614999999999952e+02,1.075473600000000000e+07
7.367720000000000000e+05,1.123108000000000004e+02,1.124072000000000031e+02,1.121758999999999986e+02,1.121855000000000047e+02,8.095296000000000000e+06
7.367730000000000000e+05,1.118576999999999941e+02,1.120120000000000005e+02,1.117516999999999996e+02,1.117903000000000020e+02,6.444959000000000000e+06
7.367740000000000000e+05,1.115973999999999933e+02,1.120504999999999995e+02,1.113661000000000030e+02,1.117228000000000065e+02,7.312616000000000000e+06
7.367750000000000000e+05,1.120120000000000005e+02,1.121084000000000032e+02,1.118191999999999950e+02,1.119155999999999977e+02,1.096695700000000000e+07
7.367760000000000000e+05,1.117998999999999938e+02,1.118529000000000053e+02,1.115491999999999990e+02,1.115588999999999942e+02,6.120849000000000000e+06
7.367790000000000000e+05,1.118867000000000047e+02,1.120216000000000065e+02,1.118288000000000011e+02,1.119540999999999968e+02,5.834826000000000000e+06
7.367800000000000000e+05,1.118867000000000047e+02,1.124265000000000043e+02,1.118867000000000047e+02,1.123589999999999947e+02,5.000157000000000000e+06
7.367810000000000000e+05,1.125807999999999964e+02,1.127736000000000018e+02,1.124651000000000067e+02,1.126578999999999979e+02,4.771559000000000000e+06
7.367820000000000000e+05,1.128988999999999976e+02,1.132459999999999951e+02,1.127446999999999946e+02,1.131688000000000045e+02,5.941838000000000000e+06
7.367860000000000000e+05,1.130207000000000050e+02,1.131851000000000056e+02,1.128418999999999954e+02,1.131076999999999941e+02,4.393546000000000000e+06
7.367870000000000000e+05,1.130593999999999966e+02,1.130593999999999966e+02,1.127596999999999952e+02,1.128080000000000069e+02,3.773475000000000000e+06
7.367880000000000000e+05,1.128563999999999936e+02,1.129819999999999993e+02,1.127693000000000012e+02,1.128080000000000069e+02,5.259570000000000000e+06
7.367890000000000000e+05,1.127403000000000048e+02,1.128756999999999948e+02,1.126340000000000003e+02,1.128466999999999985e+02,5.170997000000000000e+06
7.367900000000000000e+05,1.130497000000000014e+02,1.131851000000000056e+02,1.129337000000000018e+02,1.131851000000000056e+02,4.772613000000000000e+06
7.367930000000000000e+05,1.129723999999999933e+02,1.132913999999999959e+02,1.129723999999999933e+02,1.132430999999999983e+02,3.611434000000000000e+06
7.367940000000000000e+05,1.133204000000000065e+02,1.135427999999999997e+02,1.131270999999999987e+02,1.132720999999999947e+02,5.201306000000000000e+06
7.367950000000000000e+05,1.134654000000000025e+02,1.135040999999999940e+02,1.132275999999999954e+02,1.133494000000000028e+02,2.483845000000000000e+06
7.367960000000000000e+05,1.132334000000000032e+02,1.133108000000000004e+02,1.130207000000000050e+02,1.130400000000000063e+02,2.588107000000000000e+06
7.367970000000000000e+05,1.129626999999999981e+02,1.131717000000000013e+02,1.129626999999999981e+02,1.130786999999999978e+02,4.427765000000000000e+06
7.368000000000000000e+05,1.128756999999999948e+02,1.131076999999999941e+02,1.128370000000000033e+02,1.130883999999999929e+02,2.323599000000000000e+06
7.368010000000000000e+05,1.130981000000000023e+02,1.132623999999999995e+02,1.130304000000000002e+02,1.130981000000000023e+02,6.702882000000000000e+06
